;Low-FVB-youngest;Low-FVB-middle;Low-FVB-oldest;Low-DUHi youngest;Low-DUHi-middle;Low-DUHi-oldest;Up-FVB-youngest;Up-FVB-middle;Up-FVB-oldest;Up-DUHi-youngest;Up-DUHi-middle;Up-DUHi-oldest;baseMean;log2FC;padj;
Slc20a1;4416,790394;4322,551676;3763,355279;5170,661755;4805,525031;4126,397597;3634,932473;3471,644187;3299,874804;4731,943668;4841,597424;3741,494233;4193,897377;0,25909643;0,029785528;0,835611105
Fip1l1;6096,023903;7238,589321;6418,801739;6557,912469;6272,512687;6625,251919;5983,210043;6557,55013;6451,519937;6365,386338;6615,611258;6183,623387;6447,166094;-0,004404711;0,970752245;1,003057778
Fis1;2862,145178;2671,510223;2591,379948;2629,384294;2756,30414;2582,423463;2965,130641;2878,538688;2863,420774;2617,402876;2478,261898;2321,504057;2684,783848;-0,130490465;0,050585846;1,094665785
Fitm2;1017,019649;1117,702115;1036,110141;1141,933652;1080,432807;922,0005256;916,0135729;1000,810612;992,903506;987,3966211;1027,424476;854,9568269;1007,892042;-0,01433394;0,936483052;1,009985051
Fiz1;2659,689202;2294,129319;2405,807983;2368,518966;2441,778145;2633,112942;2679,207329;2759,038913;2586,960675;2705,604199;2354,694446;2615,659995;2542,016843;-0,0264036;0,824772484;1,018470081
Hyou1;10174,93626;9865,81505;8752,811044;12780,67346;11908,7705;10555,74153;9108,069447;9700,569936;8249,098796;10656,3234;10504,96161;10402,32743;10221,67487;0,258305884;0,001742587;0,836069116
Fkbp10;5989,717588;6306,689539;6358,049012;7686,025441;7992,801813;6274,535523;6142,938806;7220,949614;7587,947409;6609,371814;6078,136049;9320,93402;6964,008052;0,150672683;0,340681705;0,900830336
Fkbp11;450,27834;429,3670484;398,758807;576,1495807;513,8058239;371,2661849;368,8763714;427,0359592;369,3977499;376,8601953;367,2459228;438,0595623;423,9251288;0,113581671;0,590611905;0,924290544
Fkbp14;1936,535417;2742,750496;2192,621141;2951,578887;2882,354634;2011,139334;1669,650944;1955,051459;2051,686865;2151,195887;2484,310654;2564,870481;2299,47885;0,262460953;0,111468249;0,833664638
Fkbp15;1930,441425;1960,070203;1984,957275;2056,689883;2040,817525;1941,270052;1930,864834;2048,190989;2038,74618;2083,613056;2066,946464;2213,576339;2024,682019;0,06219654;0,279692022;0,957804727
Fkbp1a;11154,03774;12230,22194;10241,80515;13059,67843;11651,86759;10611,91095;9998,491118;10327,94375;9725,51337;10778,88887;11447,70349;10173,77462;10950,15308;0,088921527;0,435425124;0,940225343
Fkbp1b;247,1452543;243,5647158;185,5719656;203,8550241;237,6952176;216,4577757;284,1583531;275,9038913;305,8707483;254,2947215;236,7656067;260,2962617;245,9649613;-0,130588799;0,510976294;1,0947404
Fkbp2;940,5061869;665,2301132;816,2957297;1013,228573;938,7760615;945,2902862;975,1396898;923,4872286;856,4380952;912,9409595;874,4773502;959,7102005;901,7933729;0,123444016;0,354384093;0,917993589
Fkbp3;5153,486385;5861,919188;4838,126246;5171,525547;5198,082284;4918,24946;4684,200429;5053,25885;4791,582915;4781,198952;5784,33931;4220,820276;5038,06582;-0,014581657;0,935949169;1,010158485
Camkk2;4280,691226;4109,793565;3810,852865;5120,561791;5049,222653;4171,607133;3812,310824;3494,489732;3229,289246;4691,852158;4223,760166;3943,594176;4161,502128;0,258285366;0,014888895;0,836081006
Fkbp5;4111,413655;4087,651318;3603,188999;4114,243558;3955,584556;3675,672229;3628,755117;3632,441677;3385,753898;3862,530634;4007,733152;3575,370196;3803,361582;0,04667313;0,655134184;0,968166358
Fkbp7;684,5584989;864,5103352;717,9867717;908,7096836;915,9669245;613,7536931;623,0304263;818,046251;789,3818158;690,7194461;836,4565958;778,7725552;770,1577498;0,079345575;0,697819185;0,946486888
Fkbp8;9232,398746;7515,84876;8339,692502;8371,012874;8901,565852;8158,266166;9619,024995;9176,879748;9037,304186;9002,262234;7893,627069;9369,607305;8718,124203;-0,033959716;0,792822059;1,023818312
Fkbp9;12083,71016;13041,78342;11905,32527;14252,57584;15074,43862;12746,34902;11715,79595;12992,96446;13195,96994;12799,50098;12958,16437;14371,31637;13094,82453;0,133641615;0,06569544;0,911527688
Fkbpl;231,5717177;241,639303;259,5798328;218,5394961;232,893294;253,4473956;224,1497568;279,4185906;256,4608582;231,3852871;247,9990114;221,1460109;241,5192129;-0,086285106;0,552326741;1,061632989
Fkrp;1970,390932;1936,96525;2085,475423;1991,041655;2202,882446;1909,760375;2075,591448;2180,870886;2079,921088;2105,377018;1786,111347;2048,510417;2031,074857;-0,034228214;0,743149728;1,024008871
Fktn;2155,24204;2352,854409;2269,942794;2144,796715;2049,220891;2219,377194;2031,467481;1869,820002;2179,917295;2089,340414;2219,029481;1900,374333;2123,448587;-0,026311973;0,839777727;1,018405399
Flad1;1147,024824;1086,895511;1183,021281;1283,595618;1316,927544;1145,308231;1329,013912;1258,262332;1374,065515;1328,747193;1294,433864;1336,3991;1256,974577;0,064287638;0,572486905;0,956417453
Flcn;2092,270783;2013,019054;2248,955488;2066,1916;2375,751695;2138,548024;2331,510462;2281,91849;2201,092962;2278,343248;2177,552295;2299,283645;2208,703145;0,017919151;0,870303542;0,987656209
Map4k4;20429,77154;21262,33326;20400,76567;25805,80019;24231,70691;23103,44259;17446,61689;17963,62788;16319,38085;21278,28264;21129,17012;20579,27639;20829,18124;0,258136401;0,007630309;0,83616734
Pus1;1463,912438;1151,396838;1287,957809;1720,67461;1595,439112;1475,474838;1257,533084;1287,258601;1178,778807;1613,969651;1329,862294;1391,421074;1396,13993;0,257789144;0,007677671;0,83636863
Hmox2;2081,437018;2069,818731;2074,429473;2701,942861;2280,913704;2567,353618;1958,221694;2083,337982;2176,388017;2323,016645;2540,477677;2449,535958;2275,572782;0,257567733;3,66E-06;0,836496997
Flnb;10665,84122;10205,6504;10646,08693;10068,36509;10352,94726;12009,29659;10054,08732;10264,67917;10434,89822;9216,465445;8490,725734;13424,30354;10486,11224;0,029469845;0,887277761;0,979780277
Flnc;2252,06881;2212,299276;2838,809236;2819,418638;3210,085919;2616,673111;3100,149982;2904,898932;3143,410152;3356,232135;2641,57832;4048,347549;2928,664338;0,184470716;0,315801919;0,879971853
Flot1;1121,294633;1063,790557;1213,949942;1143,661237;1207,683782;1127,498414;1416,379368;1239,810161;1335,243459;1422,675874;1203,702519;1306,771883;1233,538486;0,00470829;0,981655516;0,996741782
Flot2;2007,631997;2043,825659;2252,269273;2144,796715;2306,123803;2176,90763;2353,572446;2310,914758;2522,257247;2500,564761;2098,054354;2455,884648;2264,400274;0,020800394;0,892575577;0,985685704
Pax9;7214,610095;8462,189138;7876,867183;8357,192194;10337,341;10076,24646;7058,952379;6227,1684;6790,330612;8092,75769;7881,529556;7385,641896;7980,068884;0,256648078;0,039256386;0,837030398
Zfp462;6240,248393;6020,765742;5485,418936;6988,081122;7288,119526;7462,313318;6338,849224;5902,937394;6170,354134;7452,438999;7176,417385;6800,504365;6610,537378;0,255028112;6,35E-08;0,837970806
Flrt3;3596,132728;4417,859608;4153,277325;3355,833765;3480,194121;3889,390033;3021,609319;3347,751038;3786,915149;2736,531935;2733,173773;2619,892455;3428,213437;-0,246862128;0,112948584;1,186623392
Flt1;1589,177841;1824,328603;1645,8466;1536,686813;1510,204969;1717,962346;1248,708291;1484,960434;1309,362088;1319,583419;1524,286606;1666,530944;1531,469913;0,026715142;0,901445189;0,981652871
Flt3l;142,19316;177,1379751;184,4673706;133,8878336;126,0504942;95,89901455;172,965954;173,977613;211,7566719;154,638682;203,0653926;126,9737862;158,5844956;-0,32687639;0,156885674;1,254294732
Flt4;1209,996081;950,1912036;1345,396751;1256,818051;1196,879454;1156,268118;1186,052256;1097,464842;1208,189456;1239,400399;1067,173446;1741,6571;1221,290596;0,130491535;0,489211492;0,913520155
Flywch1;2368,53178;2005,317403;2360,519586;2331,37589;2589,437295;2553,653759;2462,999886;2498,951168;2389,321115;2554,401932;2372,840715;2698,192956;2432,128624;0,099523942;0,258378444;0,933340923
Flywch2;553,8762137;409,1502143;428,582873;475,0858612;393,7577342;430,1755795;540,0773667;434,0653577;444,689011;575,0268026;434,6463509;472,9773535;466,0092265;-0,016817919;0,949507077;1,011725504
Fmc1;383,2444217;295,5508607;362,3071709;352,4273297;325,3303231;345,2364524;355,639181;380,4661941;447,0418629;329,8958549;339,594465;303,6789719;351,7010907;-0,15407867;0,266242682;1,112710795
P4hb;30089,42688;30544,74823;28811,15226;38136,43777;37629,07372;32924,87167;28464,37167;29518,20167;29067,1325;32083,51736;33652,68814;36190,70341;32259,36044;0,255023285;4,35E-06;0,837973609
Fmn2;451,6325606;387,9706738;354,5750057;378,341104;385,354368;479,4950727;512,7205066;471,8483746;456,4532705;572,7358591;536,6111012;549,1616252;461,4082935;0,137787065;0,513427812;0,908912258
Fmnl1;234,9572692;153,0703155;189,9903457;192,6257219;194,4779053;176,7281839;216,2074425;205,6099063;188,2281528;219,9305699;226,39631;244,4245384;203,5538885;0,076670312;0,737070856;0,948243635
Tram1l1;592,4715;583,4000703;531,3102111;798,1442468;709,4842102;606,9037635;604,4983598;659,0061098;598,8008111;680,4102006;743,132926;713,1694324;651,7276535;0,254462842;0,005152042;0,8382992
Fmnl3;7014,86256;6964,218001;7195,332047;7549,54623;7606,246964;6940,348681;6731,552538;7171,743824;6736,215018;7317,273336;7111,609281;7850,15433;7182,425234;0,085893364;0,089924825;0,942200914
Fmo1;1688,713053;2128,543821;2037,977837;2058,417468;1878,752604;2119,368221;1867,32632;2102,668828;2450,495264;2185,560038;2111,880083;2076,021404;2058,810412;0,019282238;0,916560196;0,986723492
Fmo2;12,18798514;29,84389799;18,77811557;3,455169899;6,002404485;20,54978883;22,94446329;34,26831771;54,11559393;4,581886873;26,78734966;26,45287212;21,66398712;-0,963097329;0,210357651;1,949490777
Endov;2159,304701;1901,345114;2141,80977;2452,306836;2729,89356;2445,424871;2387,989141;2426,899834;2496,375876;2863,679296;2772,922744;2850,5615;2469,04277;0,254281713;0,004576586;0,838404454
Fmod;1616,262252;1821,440484;1718,749872;1867,519331;1985,595404;2159,097813;1379,315235;1348,765838;1558,76439;1596,787575;1384,301102;1813,608913;1687,517351;0,194008306;0,213550458;0,874173588
Fmr1;5706,685488;6580,098153;6055,389973;5381,427118;5229,294788;5949,84886;5847,308222;5485,566858;5682,137362;5470,772926;6329,591492;5888,409334;5800,544215;-0,04573185;0,668293824;1,032206664
Fn1;21047,97323;20624,05892;21673,25915;24689,78031;25745,51332;24104,9023;22857,09783;26070,2817;27211,90876;28226,71408;26642,17951;40211,53997;25758,76742;0,282237614;0,076325986;0,822314621
Fn3k;34,53262457;28,8811916;26,5102808;8,637924749;21,60865615;24,6597466;40,59405044;57,11386285;39,99848247;21,76396265;34,56432214;40,20836562;31,58945589;-0,591186316;0,219570247;1,506485008
Fn3krp;673,047624;729,7314411;725,7189369;791,233907;703,4818057;723,3525669;747,4600156;730,1787697;716,4434066;729,6654845;805,3487059;688,83279;730,3746212;0,043520927;0,674653798;0,970284057
Syt11;950,6628412;782,6802923;810,7727545;971,7665342;1205,282821;1143,938245;940,7229949;930,5166271;965,845709;955,323413;1087,047931;1062,347344;983,908959;0,25413808;0,008232601;0,838487929
Fnbp1l;11265,08382;11793,15324;11000,66194;10144,37882;10391,36265;11895,58776;11033,6394;10965,86167;11220,75076;11013,71057;12671,2805;10675,32107;11172,56602;-0,010501407;0,936211383;1,007305577
Ptpn14;6249,050827;5968,779597;6560,189903;6863,695005;7510,208492;7978,79801;6316,78724;5992,562225;6185,647671;7773,17108;7120,250361;7216,343514;6811,290327;0,25395972;2,79E-07;0,838591597
Fndc1;936,4435252;1239,965826;1811,535855;1870,974501;1786,315575;1771,391797;1715,539871;1984,926403;2335,205521;1975,938714;1492,314608;1895,083759;1734,636329;0,107160981;0,737729865;0,928413251
Fndc10;1065,77159;878,950931;938,9057784;1082,331971;1135,654929;1032,969385;1046,620518;1074,619296;1131,721769;1059,561339;938,4213461;1218,948347;1050,3731;0,075207452;0,575735786;0,949205621
Fndc3a;5863,775075;6131,476976;6466,299325;5247,539285;4971,191395;6032,048015;5249,869697;4842,376895;5251,565463;4684,979328;4983,311145;5204,867118;5410,774976;-0,119378217;0,321789271;1,086266595
Fndc3b;4581,328193;4586,333226;5047,999303;4345,739941;4367,349504;5314,175392;4403,571993;4374,04322;4669,234615;3985,096108;3898,855538;5521,243469;4591,247542;-0,012260339;0,954402244;1,008534432
Fndc3c1;1182,234559;1389,185316;1132,209909;1113,4285;1439,376596;1465,884937;1324,601515;1341,73644;1290,539273;1355,093043;1480,217096;1559,66134;1339,514044;0,13456074;0,275694273;0,910947149
Ntng1;1271,613117;1475,828891;1407,254073;1563,46438;1627,852096;2056,348869;1240,765976;1242,446186;1370,536238;1281,782853;1441,332233;1581,881753;1463,425555;0,253820204;0,047607167;0,838672698
Fndc5;247,1452543;236,8257711;231,964957;249,6360252;218,4875233;232,8976068;297,3955434;253,0583462;283,5186551;238,2581174;205,6577167;241,2501937;244,6746425;-0,160704568;0,234957419;1,11783292
Tep1;950,6628412;822,1512542;955,4747039;1100,471613;1118,848196;1164,488034;1040,443162;980,6010914;1162,308844;1178,690398;1101,737768;1379,78181;1079,63831;0,253439893;0,018058966;0,83889381
Fndc9;41,30372743;30,80660437;25,40568577;72,55856789;48,01923588;26,02973252;14,11966972;10,54409776;18,82281528;51,54622732;44,06951073;23,27852747;33,87536684;0,910693318;0,065533069;0,5319294
Fnip1;1624,387576;1733,834202;1955,133209;1667,983269;1398,560245;1905,650418;1710,244994;1438,390669;1816,401674;1576,169084;1634,892437;1847,468589;1692,426364;-0,034668775;0,850496649;1,024321625
Hsd17b4;3839,89243;4233,982688;3967,70536;5302,822003;5156,065453;4663,432079;3948,212645;4086,716556;4163,371455;4702,161403;4495,954203;4559,417039;4426,644443;0,253101268;1,06E-05;0,839090736
Fnta;3117,415756;3513,878311;3237,568043;3305,733801;3187,276782;3049,588663;3255,466349;3374,111282;3371,636787;3083,609866;3250,774497;3061,126362;3234,015542;-0,067870458;0,237023479;1,048168355
Frmd4a;6769,748637;6980,584009;6658,498861;7893,335635;7887,159494;7511,632811;6305,315008;6876,509087;6129,179225;8427,235431;8034,476682;7566,579541;7253,354535;0,252469911;2,28E-07;0,839458022
Focad;1726,631229;1762,715394;1539,805477;1951,307201;1884,755008;1672,752811;1546,986313;1409,3944;1389,359053;1707,898332;1691,059461;1707,797424;1665,871842;0,178761131;0,060900243;0,883461315
Folr2;34,53262457;45,24720017;50,81137154;38,87066137;52,82115947;30,13969029;37,06413301;34,26831771;44,70418629;46,96434045;35,42843019;38,09213585;40,74535424;-0,015121044;0,976010236;1,010536228
Fopnl;1792,988037;2271,024366;2009,258366;1830,376254;1833,13433;1822,081276;1727,012102;1948,900735;1842,283045;1737,680597;2121,385271;1678,170207;1884,524549;-0,071646293;0,585299597;1,050915224
Fos;280,3236583;263,7815499;243,0109073;357,6100846;298,9197434;216,4577757;235,6219884;227,5767766;188,2281528;292,0952882;267,0093885;253,9475724;260,3819072;0,229028955;0,222229035;0,853208974
Fosb;14,219316;21,17954051;24,30109073;19,00343445;20,40817525;19,17980291;25,59190136;34,26831771;34,11635269;28,63679296;11,2334047;23,27852747;22,95138806;-0,334333196;0,511399486;1,260794544
Fosl1;109,6918663;113,5993536;120,4008586;126,1137013;109,2437616;117,8187893;116,4872752;110,7130264;104,70191;103,0924546;126,1597758;111,1020629;114,0937363;0,043891532;0,849583632;0,970034839
Ptges;887,0144743;978,1096888;952,1609188;1235,223239;1145,258776;1008,309639;904,5413412;1005,203986;955,2578754;1150,053605;1029,152692;1191,43736;1036,8103;0,252400859;0,000660644;0,839498202
Cry1;1437,505137;1609,645078;1386,266767;1874,42967;1761,105476;1534,384233;1415,496889;1542,074297;1270,540031;1903,773996;1764,508645;1478,186494;1581,493059;0,252294108;0,009509418;0,839560323
Foxc1;164,5377994;213,7208178;217,6052216;236,6791381;225,6904086;184,9480995;221,5023187;339,1684779;308,2236002;250,8583063;216,8911214;448,6407112;252,3721684;0,096560316;0,832465965;0,935260189
Proser2;1073,896913;922,2727184;927,859828;1190,30603;1081,633288;1253,537119;893,0691096;997,2959129;837,6152799;1152,344549;970,3933441;1096,207021;1033,035926;0,251787707;0,007841001;0,839855069
Foxd1;190,9451006;147,2940772;245,2200974;151,1636831;106,8427998;230,1576349;227,6796742;253,0583462;178,8167452;364,2600064;292,9326301;429,5946432;234,8304532;0,341618053;0,443298706;0,789155738
Foxd2;52,81460229;55,83697042;78,42624737;38,87066137;30,01202243;41,09957766;128,8419862;115,9850753;98,81978022;111,1107567;116,6545872;155,5428881;85,33459627;-0,102327404;0,908964326;1,073503879
Foxd3;33,178404;27,91848521;27,61487583;21,59481187;32,41298422;41,09957766;30,00429815;29,87494364;35,29277865;60,71000107;64,80810401;69,8355824;39,52873723;0,660358941;0,085104299;0,632720857
Brf1;3306,329525;3231,80534;3308,262125;3916,435081;4100,842744;3811,300835;3415,195113;3271,306329;3248,112062;3907,204031;3890,214457;3930,896797;3611,492037;0,251716228;1,41E-16;0,839896681
Nr4a1;958,7881646;827,9274925;797,5176141;1076,285424;1133,253967;932,9604129;908,953738;788,1713073;709,3848508;1067,579641;807,9410301;932,1992135;911,7469047;0,251397645;0,044937172;0,840082171
Foxf2;1669,753965;1536,479393;2269,942794;1354,426601;1355,342933;1934,420122;3332,242053;3496,247081;3592,804866;3075,591564;2814,39993;3653,670697;2507,110167;-0,164043455;0,799300326;1,120422961
Foxg1;326,3671577;1,925412773;6,6275702;4,318962374;109,2437616;5,479943688;46,77140594;5,272048879;1,176425955;5,727358591;6,912864428;7,406804194;43,9358097;-1,484860137;0,481093318;2,798900377
Msl1;9725,335034;10047,76656;10119,1951;12012,76195;11870,35511;11733,92942;10224,40583;10369,24147;10638,41991;12293,20248;12908,0461;11912,25737;11154,57636;0,251371197;3,79E-12;0,840097572
Foxj1;95,47255029;61,61320874;101,6227431;92,42579481;79,23173921;47,94950727;111,192399;99,29025388;142,3475406;107,6743415;89,86723757;81,47484613;92,5135135;-0,284905704;0,390032481;1,218330629
Foxj2;2045,550173;1936,96525;2236,804943;1861,472783;2057,624258;1708,372445;2292,68137;2208,109805;2222,268629;2045,812489;1850,919451;2212,518224;2056,591652;-0,14062557;0,135758151;1,102383019
Foxj3;3581,913412;4190,660901;3872,710187;3881,883382;3836,736947;3961,999287;3711,708177;3880,227975;3710,447462;3958,750258;4114,018443;3740,436118;3870,124379;0,034419383;0,660314151;0,976424647
Hspa5;32362,48611;40528,97617;29771,04534;44071,55586;41740,72079;34075,65984;29474,81053;34990,58841;28105,99249;37728,40198;41309,54961;33459,70889;35634,958;0,251327405;0,046471377;0,840123073
Foxk2;7468,526452;7235,701202;6605,4783;7788,816746;8080,436918;7495,19298;7147,200315;7244,673834;6403,286473;7423,802206;7253,323001;6949,698563;7258,011416;0,095132391;0,185489338;0,936186333
Foxl1;95,47255029;95,30793228;178,9443954;39,73445384;39,6158696;106,8589019;372,4062888;398,9183651;395,2791209;538,3717076;502,0467791;336,4805334;258,2864082;0,025444105;0,988254366;0,982518104
